ロサンゼルス・ドジャースの柳賢振（リュ・ヒョンジン）が１４日、ウィスコンシン州ミルウォーキーのミラーパークで行われたミルウォーキー・ブルワーズとのナショナルリーグ優勝決定シリーズ第２戦で５回を投げ切れず降板した。	14日，柳贤振(洛杉矶道奇队)在美国威斯康星州密尔沃基的米勒公园球场举行的与密尔沃基酿酒人队的美国职业棒球大联盟(MLB)国家联盟冠军系列赛(NLCS)第2场比赛中，在未能打满5个回合的情况下就早早地降板(也称退板)。
だから やっぱり引退試合は一緒に出たい	所以我还是想和玲奈一起参加最后的比赛
ピッツバーグのクリント・ハードル監督は同日、指のケガから復帰したジョシュ・ハリソンを三塁手・５番で起用しながら、姜正浩をクリーンアップの中心となる４番に配置した。	球队主教练克林特•赫德尔当天把手指伤愈复出的乔什•哈里森作为3垒手5号击球手派遣出场，姜正浩则作为4号击球手出场。
甲子園の予選が始まる前に押さえておかないとまずいです	要赶在甲子园预选赛开始之前制止他才行
斗山のクァク・ホンギュ団長は、「保留選手の締め切り期限の３０日まで返信してほしい。	斗山队的老板郭弘奎称，“要求他在保留选手的最后期限30日前给予答复。
０７年世界水泳選手権大会で、金メダルを獲得した後、しばらく彷徨した「マリン・ボーイ」朴泰桓（パク・テファン、１９＝檀国大）が、「水泳に専念する」と言い、２月、師匠のノ・ミンサン競泳代表監督（５２）の下へ戻った時のことだ。	2007年在世界游泳锦标赛上获得金牌后结束了一段低谷的“水上小子”-朴泰桓（19岁，檀国大学）重新表示“专心游泳”并回到教练卢敏尚（52岁）身边时曾因为这个问题苦恼过。
デビュー初年度に準優勝を記録した現代キャピタルの金浩哲監督は「来年は追撃者ではなく、対等な立場で試合ができるようにがんばりたい」と覚悟を語った。	走马上任第一年便取得亚军的现代Capital队主教练金浩哲表示：“我们将为明年不再扮演追击者角色，而在同等的水平上进行比赛而努力”
「小さな巨人」は決勝戦の前の日って どんな気持ちだったのかな	小巨人在决赛前夕会是什么样的心情呢
７日の横浜戦では２打席連続三振を喫しては試合途中に交代される屈辱を味わった。	7日与横滨的比赛中，还因为连续两次被对方三振出局，而在比赛中被换下场。
ＴＧは前身だったナレがプロバスケットボール元年の９７年シーズン決勝に進出し、起亜（現・モービス）に１勝４敗で敗れ、準優勝に止まった。	在开始职业篮球比赛的第1年，即1997年，TG队的前身Narea队曾打进了决赛，但以1胜4负的成绩被起亚队（现在的Mobis队）击败，屈居亚军。
試合出らんないなら 強豪行くのも考えもんだわ	不能上场的话 去强校也没什么意思啊
交替出場選手がたくさん求められる状況だ。	这很需要代替参赛的选手。
李亨沢、テニス世界ランキング第３８位…韓国選手としては最高記録	李亨泽世界网球排名升至第38位 刷新韩国选手最好纪录
試合の 特にセット終盤の雰囲気っていうのは	比赛中 尤其是局末的氛围
俺は　試合の時にしか二人に会えん運命なんかな	难道我只有在比赛的时候才能见到你们两个吗
国立国語院の標準国語大辞典は「野手が打球を捕って一塁に投げれば打者をアウトさせることができるのに、先行走者をアウトさせようとして失敗し、打者と走者のいずれも生かしてしまうこと」と定義している。	国立国语院的标准国语大辞典对于‘野手选择’这样阐释：‘棒球手把棒球投向1垒可使击球手出局，但因试图使先行跑垒的人出局结果却导致击球者和跑垒球员全部存活的运动’。
優子がラクロスやりたくて，戻って来たのは分かるよ。	我知道你是想打兜网球才回来的
一方で、ハレプは、今回の敗北で四大大会優勝と自身初の世界１位になれるチャンスを逃してしまった。	相反，哈勒普因这场比赛的失利遗憾错失生涯首次夺得大满贯赛事冠军、生涯首次登顶世界排名第一的机会。
師弟間の対決となった韓火（ハンファ）の金寅植（キム・インシク）監督と金ギョンムン斗山（トゥサン）監督の初対戦は、韓火の６−５勝利で終わった。	师生间的较量——韩华队教练金寅植和斗山队教练金庆文的首次碰撞以韩华队6比5获胜告终。
なぁ 鳥養先生	对吧 乌养教练
２日、コロンビアのメデリンで行われたサッカーの２０歳以下（Ｕ２０）ワールドカップの１次リーグＦ組のイングランド対アルゼンチン戦で、イングランドのマイケル・ウンウ（背番号１２番）がアルゼンチンのゴール前で得点機を逃すと、同僚たちと頭を抱えながら悔しがっている。	2日，在哥伦比亚巴兰基亚举行的国际足联二十岁以下（u20）世界杯的F组比赛上，英格兰的迈克尔•奥尔（12号)在阿根廷门前错失得分机会，队员们一致后握头部感到遗憾。
あさっての武里戦が，	明天跟武里的比赛
さっそく試合内容についての説明に入るが	由我介绍比赛内容
そして，１年が過ぎた，練習試合のある日	接着在一年之后，练习比赛的某一天
大リーグのニューヨーク・メッツ出身の小宮山と黒木、堀のレギュラー３人、新人６人の９人とともに練習に取り組んだ李承鎏は、ランニングや打撃、ウェートトレーニング、内野守備まで全部やりこなした。	与美国职棒纽约大都会队出身的小宫山和黑木以及保里等3名主将和6名新人级选手一起进行训练的李承烨进行了从跑垒、击球、力量训练，乃至内野防守的所有训练项目。
おいおい やめろ 2人とも 試合中だぞ	好了好了 你们两个停手 现在比赛还在进行
まさに剛腕剛打　降谷暁　ここ甲子園で爆発	可谓攻守兼备 降谷晓在甲子园赛场上大展身手
実戦で使える選手がどれだけいるか　見てみたい	我想看看 有多少选手能在实战里派上用场
ポイントが取れなかった選手は決勝ライン通過記録で順位が決まる。	未能获得加分的运动员将以通过重点线的记录进行排名。
一戦必勝 負けることなんか考えて戦ってる奴はひとりもいませんよ	每战必胜 球队里所有选手在场比赛时心中都想着胜利
朴監督は、「（洪明甫チャリティー大会は）サッカー人たちが一年を締めくくる場だったのに、今年で終わるのは寂しい」と話した。	朴教练表达了惋惜之情，“(洪明甫慈善足球比赛)是足球界人士结束一年的比赛的场地，很遗憾就这样结束了。”
試合の慣れ方が違う	他的临场能力不一般啊
これに勇気づけられた金は９回に安打２つを打たれたが、無失点に抑えた。	获得勇气的金炳贤虽然在第9回合遭到了2个安打，但最终仍以无失分结束了比赛。
試合前、ピム・ファーベークコーチは、フォワードに激しいボディーチェックとサイドを狙うようにと注文した。	皮姆•维贝克教练在比赛前要求他们积极争抢，并在侧面寻找机会。
１点差の試合での金炳賢の登板は、リットル監督がいかに金炳賢を信頼しているかを示している。	在双方分数仅差一分的关键时刻，金炳铉的登场足以说明葛莱迪·里特尔教练对金炳铉的信任。
